 -1793.8936, -1738.1384, 587.5179
 -1790.7861, -1733.3107, 490.2238
 -1765.1683, -1707.9185, 390.3386
 -1767.6261, -1707.7892, 299.2177
 -1736.1754, -1676.1152, 205.9532
 -1741.2161, -1679.3966, 117.8075
 -1730.2006, -1667.3156, 29.5671
 -1729.4172, -1668.7155, -61.0000
 -1708.6810, -1643.3599, -142.8387
 -1694.2867, -1628.5487, -227.0301
 -1694.3312, -1627.2267, -313.4886
 -1667.7413, -1600.5154, -394.9865
 -1677.7477, -1608.0383, -485.0274
 -1675.6066, -1604.4154, -574.7119
 -1659.1199, -1588.1304, -661.2590
 -1851.7850, -1774.4994, 705.4393
 -1796.0858, -1719.0217, 584.7703
 -1801.3878, -1722.2899, 490.2238
 -1801.3171, -1721.6208, 395.9889
 -1778.0717, -1696.9110, 299.2177
 -1781.0385, -1698.4368, 210.0348
 -1777.5215, -1693.4838, 119.5586
 -1749.0896, -1664.9408, 29.7148
 -1748.3069, -1666.3495, -61.3045
 -1753.4683, -1665.8457, -145.7256
 -1730.2334, -1642.7949, -230.4918
 -1721.5424, -1633.1725, -316.6632
 -1703.2838, -1614.6654, -401.0503
 -1679.0526, -1589.6375, -482.5757
 -1685.4192, -1594.1041, -574.7119
 -1668.8334, -1577.9203, -661.2590
 -1879.4440, -1779.0114, 711.8041
 -1815.0881, -1715.9937, 587.5179
 -1829.0424, -1727.3733, 494.8558
 -1846.3173, -1743.0786, 403.5226
 -1814.4534, -1710.4823, 303.5682
 -1817.5363, -1712.0713, 213.0961
 -1814.0645, -1707.1880, 121.3096
 -1776.7561, -1670.6163, 30.0101
 -1775.9672, -1672.0370, -61.9134
 -1781.1261, -1671.4486, -147.1690
 -1757.7053, -1648.4895, -232.7996
 -1740.2103, -1630.7115, -318.2505
 -1739.0615, -1628.4386, -407.1141
 -1731.6736, -1619.4227, -494.8342
 -1712.1914, -1599.6365, -580.4830
 -1720.6216, -1607.0060, -677.8596
 -1907.2275, -1783.2501, 718.1690
 -1859.7327, -1736.7148, 598.5081
 -1856.8263, -1732.1815, 499.4879
 -1848.3105, -1723.6344, 401.6391
 -1833.6323, -1707.4344, 305.0184
 -1836.7605, -1709.0315, 214.1165
 -1824.5055, -1696.0248, 121.3096
 -1786.9734, -1659.6829, 30.0101
 -1794.9778, -1669.2777, -62.2179
 -1800.1331, -1668.6315, -147.8907
 -1759.0251, -1629.5559, -231.6457
 -1758.9126, -1628.0829, -319.8378
 -1749.0208, -1617.7373, -407.1141
 -1750.2063, -1616.7377, -497.2859
 -1730.5343, -1596.9998, -583.3687
 -1747.4010, -1612.0565, -684.4999
 -1901.1338, -1755.8138, 711.8041
 -1887.5264, -1741.1113, 604.0032
 -1876.0787, -1728.7344, 501.8039
 -1867.5687, -1720.2900, 403.5226
 -1870.3767, -1720.3438, 309.3689
 -1847.2125, -1697.7292, 214.1165
 -1843.7065, -1692.9044, 121.8933
 -1832.4911, -1681.1333, 30.6007
 -1814.0210, -1666.3479, -62.5224
 -1810.3378, -1657.5546, -147.8907
 -1795.4265, -1642.9222, -235.1074
 -1786.4263, -1633.3121, -323.0124
 -1776.3795, -1622.9318, -411.1566
 -1777.4481, -1621.8040, -502.1893
 -1757.5173, -1602.0448, -589.1398
 -1748.7360, -1593.5374, -681.1797
 -1946.0629, -1775.3068, 724.5339
 -1941.3472, -1768.8333, 617.7409
 -1904.0658, -1733.0415, 506.4359
 -1904.3867, -1732.7257, 409.1728
 -1872.0806, -1700.8247, 307.9187
 -1875.3003, -1702.4363, 216.1573
 -1854.0592, -1681.5598, 121.8933
 -1851.6635, -1677.9148, 30.7483
 -1833.0955, -1663.2468, -62.8269
 -1811.5903, -1638.3806, -147.1690
 -1805.4735, -1631.8748, -235.1074
 -1814.0696, -1638.2642, -326.1869
 -1803.8672, -1627.8508, -415.1991
 -1787.3660, -1610.8672, -502.1893
 -1801.9391, -1622.4058, -600.6821
 -1758.4808, -1582.7772, -681.1797
 -1974.1105, -1778.8231, 730.8987
 -1926.1160, -1733.4456, 609.4983
 -1932.1760, -1737.0695, 511.0680
 -1923.7972, -1728.9297, 411.0562
 -1917.9442, -1721.1295, 313.7194
 -1903.5146, -1706.8621, 218.1981
 -1891.1244, -1694.1444, 123.6444
 -1861.9240, -1666.5217, 30.7483
 -1879.0004, -1683.9930, -64.0449
 -1839.4753, -1643.1940, -148.6124
 -1842.1831, -1644.6300, -238.5691
 -1824.0874, -1627.1029, -326.1869
 -1813.8215, -1616.7518, -415.1991
 -1805.9905, -1607.6803, -504.6410
 -1811.8602, -1611.3188, -600.6821
 -1819.8685, -1617.9287, -701.1005
 -1993.6309, -1774.3690, 734.0812
 -1971.6379, -1752.6376, 620.4885
 -1969.2107, -1748.6353, 518.0160
 -1943.2327, -1724.9604, 412.9396
 -1928.4685, -1709.3292, 313.7194
 -1931.8533, -1711.0050, 220.2390
 -1910.4598, -1690.4517, 124.2281
 -1890.0941, -1670.9608, 31.0436
 -1871.3329, -1656.5292, -63.4359
 -1867.4871, -1647.7260, -150.0559
 -1861.1985, -1641.1953, -239.7230
 -1860.8110, -1639.4692, -330.9488
 -1832.5858, -1613.4082, -417.2203
 -1842.2865, -1619.8385, -511.9961
 -1821.7129, -1600.1710, -600.6821
 -1821.0967, -1599.1229, -697.7804
 -2013.1703, -1769.7424, 737.2636
 -1999.9105, -1755.9208, 625.9836
 -1962.1991, -1720.9916, 513.3840
 -1980.5139, -1736.4437, 418.5899
 -1956.8457, -1713.1572, 316.6197
 -1942.3154, -1699.1191, 220.2390
 -1947.8710, -1702.3597, 125.9791
 -1909.3496, -1667.2241, 31.1913
 -1899.5240, -1660.8080, -64.0449
 -1877.5620, -1636.2363, -150.0559
 -1871.2334, -1629.7448, -239.7230
 -1870.8356, -1628.0208, -330.9488
 -1860.3026, -1617.6565, -421.2628
 -1852.1910, -1608.5039, -511.9961
 -1866.6901, -1619.4956, -612.2245
 -1848.2975, -1603.0298, -704.4207
 -2041.4647, -1772.5281, 743.6285
 -2028.2972, -1758.9226, 631.4787
 -2017.2195, -1747.4664, 524.9641
 -2000.0902, -1732.0168, 420.4733
 -1976.3313, -1708.9093, 318.0699
 -1979.8464, -1710.6202, 223.3002
 -1958.2798, -1690.3757, 125.9791
 -1946.8031, -1678.9874, 31.6343
 -1927.8374, -1664.8024, -64.6539
 -1923.8805, -1655.9414, -152.9427
 -1908.3634, -1641.6002, -243.1847
 -1907.8514, -1639.7699, -335.7106
 -1888.1403, -1621.6249, -425.3054
 -1906.6074, -1635.3477, -524.2546
 -1894.2819, -1623.1693, -617.9956
 -1875.6143, -1606.6625, -711.0609
 -2052.3022, -1759.9684, 743.6285
 -2039.0514, -1746.4445, 631.4787
 -2045.7971, -1750.3655, 529.5961
 -2028.6927, -1735.1182, 424.2401
 -2004.8962, -1712.2223, 320.9702
 -1990.3053, -1698.4398, 223.3002
 -1995.9779, -1701.6562, 127.7302
 -1984.4720, -1690.3524, 32.0772
 -1956.2706, -1668.5114, -65.2629
 -1952.2573, -1659.6221, -154.3861
 -1927.5031, -1637.5936, -244.3387
 -1926.9449, -1635.7302, -337.2979
 -1934.1362, -1640.6156, -433.3904
 -1916.6057, -1623.6180, -524.2546
 -1913.0969, -1619.0402, -620.8812
 -1894.2408, -1602.5718, -714.3810
 -2080.7207, -1762.2983, 749.9933
 -2067.5657, -1748.9886, 636.9738
 -2074.4856, -1752.9789, 534.2281
 -2048.3547, -1730.2853, 426.1236
 -2042.6812, -1722.9290, 325.3207
 -2028.1168, -1709.3116, 226.3614
 -2006.3815, -1689.3771, 127.7302
 -1994.8065, -1678.1439, 32.0772
 -1975.6465, -1664.2050, -65.5674
 -1953.2302, -1639.9099, -153.6644
 -1964.9647, -1648.7687, -247.8004
 -1964.2905, -1646.8011, -342.0598
 -1944.1665, -1628.7170, -433.3904
 -1944.5511, -1626.9030, -529.1580
 -1958.7441, -1637.1508, -632.4235
 -1930.5857, -1613.1003, -724.3414
 -2118.1191, -1771.7690, 759.5406
 -2105.1516, -1758.7372, 645.2164
 -2085.2019, -1740.2177, 534.2281
 -2077.1335, -1732.8680, 429.8904
 -2089.8245, -1740.8597, 331.1214
 -2047.7565, -1704.4845, 227.3819
 -2062.7883, -1715.3521, 130.6486
 -2051.2124, -1704.2124, 32.8155
 -2013.4869, -1675.0675, -66.4808
 -1981.6974, -1643.1855, -155.1078
 -1993.4382, -1651.9235, -250.1082
 -1992.6816, -1649.8889, -345.2343
 -1972.3508, -1631.8375, -437.4329
 -1972.6082, -1629.9055, -534.0614
 -1986.7184, -1639.9312, -638.1947
 -1958.2355, -1615.9036, -730.9817
 -2146.7913, -1773.4771, 765.9055
 -2133.9241, -1760.6553, 650.7115
 -2114.0127, -1742.3676, 538.8602
 -2106.0200, -1735.1628, 433.6573
 -2082.0686, -1712.8682, 328.2210
 -2095.1218, -1722.2579, 231.4635
 -2091.8000, -1717.8762, 131.8160
 -2052.3545, -1683.9832, 32.6678
 -2032.9961, -1670.2968, -66.7853
 -2010.2775, -1646.1729, -156.5513
 -2003.5369, -1639.6606, -250.1082
 -2021.1840, -1652.6895, -348.4089
 -1991.4863, -1627.1888, -439.4541
 -1991.6732, -1625.1978, -536.5131
 -1996.7435, -1627.7098, -638.1947
 -1977.0531, -1611.1422, -734.3018
 -2175.5632, -1774.8994, 772.2703
 -2144.6870, -1747.5288, 650.7115
 -2124.6638, -1729.3634, 538.8602
 -2144.2053, -1744.6471, 439.3075
 -2111.0303, -1715.0831, 331.1214
 -2114.9326, -1716.9064, 232.4839
 -2111.6101, -1712.5586, 132.3997
 -2071.9714, -1678.9126, 32.8155
 -2061.8376, -1672.9077, -67.3943
 -2057.5959, -1663.9351, -159.4381
 -2041.4294, -1649.8600, -253.5699
 -2031.2865, -1640.2566, -348.4089
 -2047.4607, -1652.0780, -449.5604
 -2038.1947, -1642.4291, -546.3199
 -2015.7661, -1622.7321, -641.0803
 -2013.8528, -1620.6702, -744.2622
 -2186.4128, -1761.5170, 772.2703
 -2173.5708, -1748.9823, 656.2067
 -2162.7668, -1738.4240, 545.8082
 -2154.8699, -1731.4576, 439.3075
 -2158.6794, -1731.9156, 336.9220
 -2153.4141, -1726.3331, 235.5452
 -2131.4338, -1707.0623, 132.9834
 -2119.7097, -1696.1548, 33.4061
 -2109.5103, -1690.2295, -68.6123
 -2086.4866, -1666.2284, -160.8815
 -2070.1853, -1652.2045, -255.8777
 -2069.2122, -1650.0093, -353.1707
 -2066.8101, -1646.8551, -451.5816
 -2048.2341, -1629.8920, -546.3199
 -2043.9209, -1624.8295, -646.8514
 -2023.7590, -1608.2830, -744.2622
 -2242.4517, -1784.0862, 788.1825
 -2220.8438, -1764.6807, 667.1968
 -2191.8376, -1739.7611, 550.4402
 -2202.5889, -1747.6683, 446.8412
 -2178.6025, -1726.0348, 338.3722
 -2163.9663, -1713.0874, 235.5452
 -2151.2693, -1701.3870, 133.5670
 -2139.4917, -1690.5558, 33.5537
 -2138.6567, -1692.1406, -69.2213
 -2124.8879, -1675.6458, -163.0467
 -2099.0466, -1654.2576, -258.1855
 -2097.9880, -1651.9989, -356.3453
 -2076.8760, -1634.1423, -451.5816
 -2067.4329, -1624.5514, -548.7716
 -2063.0144, -1619.4500, -649.7371
 -2060.8044, -1617.1919, -754.2226
 -2262.4548, -1777.4409, 791.3649
 -2240.8198, -1758.2314, 669.9444
 -2239.5396, -1755.3334, 559.7043
 -2203.9421, -1726.8114, 444.9578
 -2207.9163, -1727.3145, 341.2725
 -2174.4368, -1699.7773, 235.5452
 -2180.5613, -1702.9095, 134.7344
 -2178.2051, -1699.5399, 33.9967
 -2167.9055, -1693.7573, -69.8303
 -2135.1294, -1662.5762, -163.0467
 -2118.5842, -1648.6825, -259.3394
 -2098.6948, -1631.7937, -354.7580
 -2114.8860, -1643.1395, -457.6454
 -2114.4854, -1640.6395, -558.5784
 -2100.5308, -1628.1686, -658.3938
 -2088.9194, -1618.6428, -760.8629
 -2300.7446, -1784.8010, 800.9122
 -2279.2678, -1765.9116, 678.1871
 -2278.2024, -1763.1780, 566.6524
 -2270.7371, -1756.7668, 456.2583
 -2246.7544, -1735.5808, 345.6230
 -2222.6853, -1715.6261, 239.6268
 -2200.4604, -1696.8169, 135.3181
 -2188.5923, -1686.1427, 33.9967
 -2168.7590, -1673.0961, -69.5258
 -2154.7866, -1656.7450, -163.7684
 -2147.6028, -1650.2073, -261.6472
 -2146.4067, -1647.8590, -361.1072
 -2134.3132, -1637.3315, -459.6667
 -2124.5122, -1627.6348, -558.5784
 -2119.7312, -1622.3285, -661.2794
 -2117.1287, -1619.8092, -767.5031
 -2311.6526, -1770.6503, 800.9122
 -2308.6160, -1766.0880, 683.6821
 -2307.6892, -1763.4644, 571.2844
 -2272.0559, -1735.6067, 454.3748
 -2266.8325, -1728.9865, 347.0732
 -2271.2090, -1730.9457, 243.7084
 -2220.3669, -1690.5438, 135.9018
 -2227.5471, -1694.4760, 34.4396
 -2207.6133, -1681.5643, -70.4392
 -2174.4521, -1650.7349, -164.4901
 -2157.6880, -1636.9988, -261.6472
 -2165.9565, -1641.8431, -362.6945
 -2163.1777, -1638.4886, -463.7092
 -2143.8276, -1621.6550, -561.0301
 -2157.5249, -1630.3586, -669.9361
 -2136.2290, -1613.7391, -770.8232
 -2350.1587, -1777.3705, 810.4595
 -2338.0515, -1765.9700, 689.1772
 -2346.6636, -1770.5463, 578.2325
 -2292.1245, -1728.7690, 456.2583
 -2296.4302, -1729.3766, 349.9735
 -2281.7871, -1716.9771, 243.7084
 -2259.4399, -1698.4941, 137.6528
 -2247.4968, -1687.9819, 34.5873
 -2227.4768, -1675.1974, -70.7437
 -2213.2947, -1658.9137, -166.6552
 -2196.3711, -1645.2113, -265.1089
 -2185.5127, -1635.6495, -364.2817
 -2182.6633, -1632.2688, -465.7304
 -2181.9731, -1629.5570, -568.3851
 -2176.8237, -1624.0547, -672.8217
 -2173.8218, -1621.2834, -780.7836
 -2379.5623, -1776.7616, 816.8244
 -2348.8430, -1751.5907, 689.1772
 -2385.8110, -1777.2155, 585.1805
 -2359.7214, -1757.1410, 467.5588
 -2326.1167, -1729.4686, 352.8738
 -2311.4749, -1717.2045, 245.7493
 -2308.3176, -1713.1720, 139.9876
 -2277.0886, -1688.4535, 34.8826
 -2256.9766, -1675.8008, -71.3527
 -2233.0605, -1652.4270, -167.3770
 -2235.2351, -1653.0104, -268.5706
 -2195.5078, -1622.2086, -364.2817
 -2230.7014, -1646.9485, -473.8154
 -2210.8403, -1630.0802, -573.2886
 -2214.8833, -1631.3907, -681.4785
 -2183.7288, -1607.9148, -780.7836
 -2390.4192, -1762.1279, 816.8244
 -2387.7671, -1757.9221, 697.4199
 -2434.6128, -1790.4460, 594.4446
 -2389.5562, -1756.6682, 471.3256
 -2355.8901, -1729.2606, 355.7742
 -2321.9680, -1702.9891, 245.7493
 -2328.4543, -1706.0599, 140.5713
 -2306.7700, -1688.6256, 35.1779
 -2276.8921, -1669.0128, -71.6572
 -2272.1743, -1659.8916, -169.5421
 -2254.9829, -1646.3071, -269.7245
 -2243.8586, -1636.7451, -370.6309
 -2221.6472, -1619.2955, -469.7729
 -2249.2927, -1637.2230, -580.6436
 -2234.2722, -1624.6200, -684.3640
 -2221.5369, -1614.8259, -790.7440
 -2410.5417, -1754.2356, 820.0068
 -2417.4067, -1756.9731, 702.9150
 -2416.9685, -1754.7214, 587.4965
 -2390.6982, -1735.0122, 469.4422
 -2366.4565, -1714.7725, 355.7742
 -2361.4272, -1709.7456, 248.8105
 -2329.1670, -1684.7161, 139.9876
 -2346.2639, -1695.5237, 35.6208
 -2335.6829, -1690.1738, -73.1797
 -2292.0320, -1652.9249, -170.2638
 -2265.0417, -1632.4398, -269.7245
 -2273.1643, -1636.8473, -373.8055
 -2269.9473, -1633.2670, -477.8579
 -2249.7566, -1616.5363, -578.1920
 -2253.6611, -1617.6721, -687.2496
 -2259.5107, -1621.3330, -800.7044
 -2364.8789, -1698.9080, 800.9122
 -2352.2126, -1687.6315, 680.9346
 -2370.2676, -1698.7051, 573.6005
 -2391.6650, -1713.4084, 467.5588
 -2386.6223, -1707.1501, 357.2244
 -2352.4189, -1681.3192, 246.7697
 -2349.2148, -1677.3577, 140.5713
 -2346.8552, -1674.1272, 35.4732
 -2336.2480, -1668.8375, -72.8752
 -2331.4058, -1659.6700, -172.4289
 -2304.2136, -1639.2833, -273.1862
 -2302.5549, -1636.6510, -376.9800
 -2289.5693, -1626.1581, -479.8792
 -2297.9592, -1629.8850, -587.9987
 -2301.5608, -1630.7495, -698.7919
 -2278.8267, -1614.1036, -804.0245
 -2384.6968, -1691.0580, 804.0947
 -2362.5234, -1673.1666, 680.9346
 -2380.6460, -1684.1294, 573.6005
 -2431.1621, -1719.2292, 473.2090
 -2416.5142, -1706.2153, 360.1247
 -2411.5408, -1701.3160, 251.8717
 -2408.4485, -1697.4357, 143.4897
 -2376.7051, -1673.5120, 35.7685
 -2346.4436, -1654.4712, -72.8752
 -2321.9443, -1631.5603, -170.9855
 -2324.0037, -1631.9781, -274.3401
 -2302.8169, -1615.6603, -375.3927
 -2299.5042, -1612.0789, -479.8792
 -2288.6709, -1602.2804, -583.0953
 -2282.8879, -1596.5699, -690.1352
 -2279.2368, -1593.4832, -800.7044
 -2366.5911, -1656.4896, 794.5474
 -2363.1716, -1651.9464, 678.1871
 -2381.2808, -1662.7500, 571.2844
 -2373.6387, -1656.7977, 460.0251
 -2348.7544, -1636.8690, 348.5233
 -2343.4380, -1631.8271, 243.7084
 -2330.2649, -1621.0244, 138.2365
 -2317.9568, -1610.9623, 34.7349
 -2327.0125, -1619.4847, -71.9617
 -2331.9116, -1617.2825, -170.9855
 -2333.9736, -1617.6876, -274.3401
 -2332.2449, -1615.0435, -378.5673
 -2338.5334, -1618.1306, -485.9430
 -2337.1157, -1614.9185, -592.9021
 -2340.5715, -1615.6166, -704.5631
 -2345.9185, -1618.7642, -820.6252
 -2386.2300, -1648.5138, 797.7298
 -2363.6484, -1630.7814, 675.4395
 -2372.0483, -1634.7445, 566.6524
 -2374.0000, -1635.4785, 458.1417
 -2348.9395, -1615.6758, 347.0732
 -2343.5527, -1610.6451, 242.6880
 -2330.2864, -1599.9116, 137.6528
 -2308.0078, -1583.1344, 34.4396
 -2287.4646, -1571.2161, -70.4392
 -2272.5999, -1555.5826, -165.9335
 -2274.8464, -1556.1296, -266.2628
 -2253.7292, -1540.2987, -364.2817
 -2250.7368, -1537.0439, -465.7304
 -2249.9314, -1534.3639, -568.3851
 -2244.5503, -1529.0876, -672.8217
 -2241.4319, -1526.4485, -780.7836
 -2386.7405, -1627.3231, 794.5474
 -2363.9548, -1609.6731, 672.6920
 -2372.2983, -1613.5371, 564.3364
 -2393.7913, -1627.5447, 460.0251
 -2348.9531, -1594.5420, 345.6230
 -2343.4961, -1589.5239, 241.6676
 -2340.0596, -1585.5833, 137.6528
 -2327.6147, -1575.6694, 34.5873
 -2277.2031, -1543.6884, -69.8303
 -2272.1763, -1534.9038, -165.2118
 -2284.3521, -1542.1422, -266.2628
 -2263.1377, -1526.4410, -364.2817
 -2260.1257, -1523.2047, -465.7304
 -2249.5583, -1513.9708, -565.9335
 -2234.5574, -1502.2896, -667.0505
 -2231.6143, -1499.8018, -774.1434
 -2367.8821, -1593.2700, 785.0001
 -2373.7871, -1595.1377, 672.6920
 -2391.9304, -1605.5125, 566.6524
 -2374.2090, -1593.0164, 454.3748
 -2358.6931, -1580.0990, 345.6230
 -2323.3967, -1555.1624, 238.6064
 -2329.8171, -1557.8702, 136.4855
 -2297.3291, -1534.6963, 33.9967
 -2276.6609, -1523.0170, -69.5258
 -2281.5513, -1520.9335, -165.2118
 -2263.9497, -1508.2296, -262.8011
 -2272.4609, -1512.5258, -364.2817
 -2259.5801, -1502.7578, -463.7092
 -2249.0200, -1493.6404, -563.4818
 -2234.0269, -1482.1110, -664.1650
 -2240.7747, -1486.0807, -774.1434
 -2348.6965, -1559.5105, 775.4528
 -2383.5300, -1580.5424, 672.6920
 -2382.1040, -1577.8018, 562.0203
 -2374.0571, -1571.8759, 452.4914
 -2358.4065, -1559.0277, 344.1729
 -2342.8723, -1547.4667, 239.6268
 -2309.3196, -1523.7423, 134.7344
 -2296.6841, -1513.9673, 33.8490
 -2285.9631, -1509.0189, -69.5258
 -2280.8333, -1500.3228, -164.4901
 -2263.1804, -1487.7485, -261.6472
 -2271.7571, -1492.0242, -362.6945
 -2258.8691, -1482.3751, -461.6879
 -2248.3174, -1473.3740, -561.0301
 -2243.0789, -1468.3754, -664.1650
 -2230.5527, -1459.6747, -767.5031
 -2367.8997, -1551.4105, 778.6352
 -2354.0845, -1540.3046, 661.7017
 -2372.0281, -1550.2726, 557.3883
 -2353.8926, -1537.8335, 446.8412
 -2347.9739, -1531.5117, 341.2725
 -2332.2893, -1520.0054, 237.5860
 -2328.6702, -1516.0833, 135.3181
 -2295.8718, -1493.3042, 33.7014
 -2295.1794, -1494.9641, -69.5258
 -2269.9011, -1473.2570, -163.0467
 -2272.2666, -1473.8341, -261.6472
 -2250.9233, -1458.6511, -357.9326
 -2257.9934, -1462.0580, -459.6667
 -2237.5864, -1446.7943, -556.1266
 -2242.2622, -1448.2646, -661.2794
 -2229.7795, -1439.7058, -764.1830
 -2377.3743, -1536.8523, 778.6352
 -2373.3049, -1532.1669, 664.4493
 -2371.6003, -1529.3079, 555.0723
 -2383.2065, -1536.2031, 450.6080
 -2347.3098, -1510.6295, 339.8224
 -2341.5718, -1505.6660, 237.5860
 -2307.6753, -1482.3330, 133.5670
 -2304.9915, -1479.1890, 33.7014
 -2274.0334, -1461.3965, -68.6123
 -2288.9854, -1465.7610, -163.7684
 -2251.0850, -1440.5492, -258.1855
 -2259.8313, -1444.8124, -357.9326
 -2237.0176, -1429.0719, -453.6029
 -2256.3247, -1439.3556, -558.5784
 -2231.4604, -1421.9601, -655.5082
 -2238.5715, -1425.9971, -764.1830
 -2367.2493, -1509.7926, 772.2703
 -2362.9565, -1505.0250, 658.9542
 -2380.9395, -1514.7272, 555.0723
 -2362.5864, -1502.4720, 444.9578
 -2356.5349, -1496.1982, 339.8224
 -2330.5737, -1478.4603, 235.5452
 -2306.6033, -1461.7296, 132.9834
 -2303.8862, -1458.5992, 33.5537
 -2282.9578, -1447.4159, -68.6123
 -2257.4290, -1426.0986, -160.8815
